name;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99;100;101;102;103;104;105;106;107;108;109;110;111;112;113;114;115;116;117;118;119;120;121;122;123;124;125;126;127;128;129;130;131;132;133;Condell con Bellavista;Bellavista con Errazuriz;España con Argentina y Errazuriz;Argentina con Colón;Colón con Edwards
145;1733,6287575651;1724,8526701984;1721,4353450441;1723,1776482086;1624,1326651265;1613,2079149055;1617,1883435204;1620,5264916945;1584,2958262741;1521,8935323598;1510,2822263172;1515,4084351268;1521,7054207133;1464,8045668565;1469,1786164881;1395,142197921;1405,4569665223;1415,3049258888;1423,7853627159;1436,0077916031;1459,4632377841;1297,5640684033;1295,1184324172;1299,2676334463;1309,4389476059;1327,4074699398;1339,561421177;1359,4592574653;1385,2744192513;1311,786435105;1281,1300592939;1256,3533909377;1236,8897923072;1218,2556938441;1198,8150272327;1185,2395364947;1216,3188742028;1154,9952871402;1070,7337282069;1067,5464565836;1080,9129410331;1105,0840582708;1131,8372716411;1153,8089344968;1153,8089344968;1201,1546260031;1238,6640092487;1149,8239651764;1110,0018559416;1083,403562961;1060,5611822495;1036,6919450202;1004,1460347215;969,7367082087;950,4514260584;858,0085775283;799,8524267833;842,4972446731;880,53587909;919,250675906;946,5616432302;966,190833722;997,1878691684;1042,9238921968;921,2724345312;886,3617297343;862,6193486349;830,0709960973;796,913866745;769,9426963006;747,6668609766;730,3201707404;598,2332137376;626,1689055549;652,2310751722;705,4137764041;749,382180355;788,903046165;821,2017870523;854,8411403522;759,1387967691;723,4677999043;666,4798636341;602,3215256921;528,0877008681;484,4043136712;468,6865027713;366,8209406632;390,3215036546;448,2786128157;538,6510968454;616,3700525956;672,7780430643;721,4674083263;706,6307827081;686,4658410922;640,5814296243;572,3029828062;491,1167068797;387,9976656745;321,9594490335;294,9285228469;202,4761260712;221,8885810823;315,5092020372;446,0283449236;538,0243612372;610,9648590051;662,9846408426;705,2598591348;708,5613638745;717,0401048081;683,7283124535;605,8989755396;516,2208685243;418,222019559;285,3692852039;89,3833646654;143,6694683481;117,7438151095;50,6631701838;51,8067736133;82,67592415;220,1502811163;213,9325618518;173,109781462;133,4412739011;261,523007278;455,2117906591;534,0066031952;631,1314762344;732,3518599998;748,381460796;1776,6920406408;1743,1550411914;817,5065341238;363,8133241858;1344,9145717398
146;1728,3072386764;1712,828558308;1702,4310581275;1698,7491901369;1621,0394063543;1604,2753572827;1603,5455336377;1601,435925617;1558,5502246328;1500,9092142699;1495,2262460493;1507,3348462831;1522,5091605369;1465,7593416889;1460,834192323;1396,4724796729;1396,1876230898;1400,0831071107;1405,3550583082;1412,2066141752;1429,5134428567;1313,3980454895;1299,8780149112;1297,2099384562;1298,1937128924;1308,9565209517;1317,4741974086;1332,4788208055;1352,0189708638;1273,6193796482;1249,6437363988;1229,9728447271;1214,9434772157;1203,4495084552;1193,4336575081;1190,9172639985;1233,7787508582;1175,3617458507;1098,3668577824;1086,2800785774;1086,254840082;1096,5130024937;1112,2401119043;1126,5487149352;1126,5487149352;1164,0991603378;1194,7808071233;1097,3967711749;1065,0055495868;1044,3905611319;1026,8699849287;1011,2726378799;990,6165311872;975,1536552055;975,9371548543;885,6755326447;828,432736956;847,1655738046;860,0620593562;883,1534683333;902,2588706923;915,839218337;940,6256179183;982,3971534778;854,3392387283;824,9309163861;807,7413586934;786,2425027961;770,6777848681;759,8350290637;753,4586834821;760,8799767294;633,0777186664;634,7161709732;637,9055000256;667,4041497061;693,1454146935;720,9674334127;746,2667492216;778,9627765971;670,0014420731;640,2182402321;594,4707792138;548,8074433186;505,737843537;495,4100298115;510,0623964346;416,3152287061;400,9907031861;416,4759366463;470,3735342588;530,0419075685;576,6346076907;619,1592897164;582,9254333421;569,9417879025;529,7559785977;470,9206191961;406,5089336592;342,7242490899;331,7531920173;353,8942850483;279,5400769693;228,7228488712;239,4446535605;335,6113226224;417,4796776219;484,6661717444;533,9805556668;573,0136852401;570,7411656365;574,4678475785;538,021155937;464,1676706127;373,1218364034;273,1561879514;129,9335543728;102,4915430455;157,1092364774;228,4386362748;196,8716710401;197,5533770793;91,0138136783;94,0005824843;173,0354412405;202,3617194369;232,5601901737;322,6728709179;296,185445309;378,6120822873;479,5238551307;585,3058437262;597,7335426673;1771,5297316242;1715,6683092907;661,6014268827;421,9953903188;1365,2790778103
147;1831,6792107882;1811,6083338358;1796,1985862513;1788,4507795605;1726,4752718091;1705,8287971434;1701,7895417786;1695,7390088605;1648,1308291779;1594,4861310039;1593,1622598161;1610,0773402503;1631,0724360522;1574,7690841343;1563,7028278896;1506,1829386095;1498,8902276803;1498,6032304005;1501,5288306127;1504,3606991958;1516,8183865538;1432,45345421;1412,445445902;1405,4889519122;1400,3380630164;1405,9350638374;1411,7246955917;1422,9240305098;1437,407216614;1355,8517624891;1337,4472489424;1321,8936011187;1310,3111549643;1304,030359511;1300,4758585999;1304,9433923725;1354,3153182963;1297,9419137326;1225,3576227863;1208,7286007448;1201,0871998717;1202,4913158276;1210,4751989618;1219,0113244644;1219,0113244644;1248,5014507632;1273,2062562822;1169,8225468341;1144,2958586741;1128,8963753174;1115,835720173;1106,6900104443;1094,6668985459;1091,3071710184;1102,9575035155;1014,7408473194;958,6267780591;964,7142701787;961,5809947698;972,8285130255;985,0302562956;993,279337997;1012,1366166298;1049,4905327923;918,2447254551;894,7249866961;883,8238788962;872,1053598109;870,138169687;870,2289961559;873,2967804414;892,8891924763;768,9409393436;758,6245163271;748,8584452182;761,3035925032;771,5392525845;787,8414803299;805,4779474;836,1834529322;717,0266683951;694,9363824737;662,6380018594;635,5645637588;616,7532798162;624,6227306407;650,7584450022;561,5881938581;533,8966346704;526,6347422409;549,2711205079;587,2868934453;620,0862698485;652,855344585;588,0084103158;586,8807663303;557,310933019;515,0662335979;475,1147588127;450,1804443613;467,995874196;502,7519586761;431,9664564421;371,5575151296;338,6264530462;382,6405575411;439,9766807392;491,8321272948;532,9874639702;563,8236406444;550,7623339678;543,9338430762;501,8772413847;442,6179491064;357,2263965325;268,3615887585;146,6567078876;254,580219371;307,7544014281;379,6959822075;339,1739329787;316,0358031295;212,3292036686;75,6486467209;164,8973550821;241,7104593209;312,0292756699;348,4473372006;230,2707311285;323,2487701856;430,1227359555;543,2752236193;545,1001012901;1874,8018434135;1802,9075840062;588,6868774034;428,1085864435;1486,5603297039
148;1805,9377539832;1799,4875480664;1798,3485625199;1801,760680226;1695,8915542942;1687,0321248381;1692,5803684796;1697,6593423328;1663,5216962946;1599,8210123593;1586,3769648208;1589,1763413133;1592,3181520716;1535,5262950688;1543,1610798258;1465,9455143178;1479,930915667;1491,6953139981;1501,161464608;1514,9790319599;1540,1473098128;1363,1750735462;1365,0198305581;1371,6142179033;1384,8625793786;1405,0552979509;1418,2723012811;1439,5393052527;1467,0232057956;1394,9739306018;1362,6576531111;1336,5443174144;1315,8642359381;1295,1286074239;1272,6944950673;1255,2665383848;1281,6407463402;1219,4451228288;1132,6289698156;1133,1675709875;1151,5854818846;1180,4264370584;1210,4890221172;1234,5679763879;1234,5679763879;1284,3400185656;1323,3981079082;1236,6140825695;1195,3113009805;1167,4124650397;1143,3411628136;1117,3860749651;1081,5425206259;1041,0491977857;1014,1289236556;921,5923204152;863,6615351699;915,0245780747;960,6441372584;1003,1806171643;1032,2352795802;1053,049032701;1085,1391590783;1131,4683320158;1011,1017568132;975,4419928577;950,6682659782;916,1203389022;879,0786194556;847,8525350667;820,6989325074;794,1470738747;662,3770446044;699,7656093341;732,4643260125;790,9303953356;838,0891627794;879,1996329399;912,2679731851;945,9465337848;851,4789900413;815,4784955788;757,6131574321;691,3382959216;611,8218346758;559,7599707311;533,2049172901;431,7036974444;468,2746296949;535,0896624078;629,8768410535;708,7377637891;765,4364730675;814,1628805606;797,9625680244;778,5391568688;732,9912609111;664,9753782556;583,6161864952;477,7705658773;402,5782887098;359,7248414833;267,4162274822;308,0786767399;408,1590359123;538,115221965;629,4211685664;701,7474250504;753,4191515084;795,1386696179;797,078449939;804,0419018522;769,4250696992;692,9891366307;602,5825021754;503,4482304492;364,4719572047;181,3920060587;234,1469448674;179,396202651;110,3073278335;41,3363652862;144,4278282965;268,8819897785;220,2513420265;149,560187254;70,7050514684;196,2241350833;530,3288161652;613,5053232003;713,6168543301;817,5027147589;831,5872315699;1848,8579038071;1822,6134581821;896,503833719;292,1003656497;1408,4708286327
149;1795,638083503;1786,5309962046;1782,6586974327;1783,9700792969;1686,210531209;1675,0263523815;1678,7428366772;1681,7116683222;1644,9200054292;1582,8963175249;1571,7126120886;1577,2453766566;1583,8958744656;1526,9900351506;1530,9889800597;1457,3261446694;1467,198786602;1476,6883998327;1484,9439001755;1496,7369209108;1519,6250567567;1359,9390877407;1357,3754182426;1361,3119484772;1371,0318083223;1388,5184670105;1400,387011271;1419,8562493252;1445,04286697;1370,9312999347;1341,0184208026;1316,7408323873;1297,6652561456;1279,5731837156;1260,6788361437;1247,4970063015;1278,6904634839;1217,3492608255;1132,9721154949;1129,9188053704;1143,1365410852;1166,7327423251;1192,7350457235;1214,0310170663;1214,0310170663;1260,3404447329;1297,0024990823;1206,796817332;1168,0456595357;1142,2211508834;1119,9993124102;1096,9830507149;1065,4048289969;1031,9254415475;1012,7674385591;920,3106825255;862,1569927022;904,5991862327;941,1012831461;978,20517582;1004,4674683714;1023,2237792692;1053,2518778089;1098,3615831289;975,254904628;941,3318007973;918,7031544148;887,8156500414;856,780155758;831,1842781084;809,742189355;792,6146494701;660,5141945477;688,2281251807;712,9202053613;763,6435390068;804,9240435589;842,3406788848;873,2311127604;906,7502352309;807,4674038704;773,1970097839;718,6028936686;657,7538984139;587,5650798181;546,3306178411;530,9403049566;429,0303928971;451,922680063;506,0941971888;590,8615773794;664,8229060612;718,7907312758;765,7878095945;742,8964833914;725,6344995489;681,6860557211;616,1950272131;539,1391545404;443,1336520395;383,0775597784;357,043611448;264,3575683352;281,2043803178;363,0297955499;485,9320747727;574,8837460204;645,7265202928;696,6744173641;737,4558332931;737,6945036543;743,2034364828;707,6335237483;632,4067067743;541,6015964562;441,9362579157;300,473945215;134,6027396278;200,1684714709;178,2166520483;107,0034920764;41,2007237962;79,5303888797;202,8482704821;167,129929941;113,4699847576;75,4116076774;200,0540438751;464,6382738708;548,8829132817;650,0527193085;755,2809097386;768,2351836155;1838,7149838806;1803,6807996258;831,434366253;302,9647888749;1407,2497979424
150;1815,1186198342;1800,8395801078;1791,5450817598;1788,6151757529;1707,3390902887;1691,6710932042;1691,7576572346;1690,5038799308;1648,5122245974;1590,1886456731;1583,5919669468;1594,4969271584;1607,9240196615;1551,0870916835;1548,0055391445;1481,6462206977;1483,4678411112;1488,3972461883;1494,1826790563;1501,8177001793;1519,9109936857;1395,0174270586;1384,1755939961;1382,9793620133;1385,7278532716;1397,7013471556;1406,7695271077;1422,4488339853;1442,7353008442;1364,7718832356;1340,0933537195;1319,7786587345;1304,1197278311;1291,4899732352;1279,7348731529;1274,8435722846;1314,8465795043;1255,5389197087;1176,2989547491;1166,7245062851;1170,0721596007;1183,283984486;1200,9407125264;1216,3654918475;1216,3654918475;1255,0720106951;1286,3573537913;1189,432114047;1156,5841951477;1135,4507453884;1117,3596743705;1100,6942632097;1078,1126283095;1058,710010503;1054,1978969316;963,0039192994;905,2698618308;930,5358854273;948,4635625495;973,7253096222;993,645756901;1007,6671326181;1032,7634712728;1074,6530171192;946,6338686335;917,1654004544;899,7333217652;877,4431906444;859,751925982;846,099751149;836,2133162243;836,8082080984;706,8809183655;716,1802911147;724,4900341221;757,7629808886;785,1023877668;813,2618254878;838,4591035841;871,1051683885;761,3945123212;732,1233991942;686,7649487134;640,3538282577;593,0428385318;575,0985019375;580,5318112873;482,4882336509;479,5110724282;504,6906560334;562,560058762;621,9296424011;667,4679090862;708,9162196597;667,1408219148;656,6456740431;618,1881263875;561,4437408051;498,7032464235;432,2576291688;409,0999177645;415,0358180256;330,453551085;303,0439429756;331,2001108173;425,5885344663;504,1553132726;568,6455322187;616,368315496;653,514498305;648,0629440907;648,3916775385;609,6633515036;539,9496387987;449,2983459441;350,1700759334;203,2113629578;150,509372222;222,4382333708;260,1298981317;205,2222350694;169,0844425575;76,2821318509;74,0321904854;83,2736665501;115,6049060707;167,7320515446;235,8336904366;351,2793490525;440,5314460158;545,4996469092;655,1995616243;663,5535661114;1858,3387582646;1805,9245110343;718,7463732456;332,3738576873;1445,7616497118
151;1886,6054529513;1869,7355916872;1857,6098397583;1852,3810579937;1779,85115395;1761,9913791053;1760,2217206041;1756,7501111511;1712,0419430514;1655,8917960656;1651,7357625743;1665,35029358;1682,0466228397;1625,3742996199;1618,8601310624;1556,2122649722;1554,1261853632;1556,7215306995;1561,1999420608;1566,5878292449;1581,9767195029;1474,6160845379;1460,1563556746;1456,5707310098;1455,8994275303;1465,0029130641;1472,5571720446;1486,1259062532;1503,5984456675;1423,7215125942;1402,1336840582;1384,0915791267;1370,3332066502;1360,5946083396;1352,4220486072;1351,408878231;1395,1087751784;1336,8049114943;1259,8191882738;1247,7054359036;1246,8303410708;1255,1438759177;1268,5216085258;1280,754207418;1280,754207418;1315,0275377321;1343,0146325233;1242,5131147324;1213,4454282841;1195,1811289571;1179,5365138062;1166,4282296434;1148,5954338359;1135,8782051834;1137,4028345856;1047,0493259952;989,7304466961;1008,0141614607;1017,0749189782;1035,8416672856;1051,9886568514;1063,0850367892;1084,947493459;1124,4762653479;994,3285480961;968,0344567448;954,0243415946;937,0598581368;926,8271575942;919,1930104729;914,5408157518;922,000686046;793,59734425;796,099328457;797,1768955502;821,2065583908;840,1634088037;862,1225975914;883,1999046092;914,8577194967;799,1756731435;773,98726765;735,7032805701;699,0630900083;664,6645254684;656,8958096212;669,2274522248;573,1877117651;562,3530729203;574,7831720417;616,3417921667;664,5949779307;702,9596060174;739,2719096734;681,8918541296;677,8179896919;644,9836484649;596,7971083829;546,382265309;499,687245496;492,849245768;507,5412979982;425,3854563269;388,6407529391;391,7962405433;461,4081538415;527,9530263491;584,5147088995;627,8517315023;660,4876681512;649,1184843585;643,5869246027;601,9382154191;540,5868089711;453,3753330318;360,2535869757;222,885025922;243,5397806804;311,8921472156;356,9948234963;301,3880895543;257,2805452107;173,2168485378;74,332335944;67,7705655203;150,2925502237;230,4449602369;248,9232148033;331,0637557818;423,9898462088;530,8961652838;643,8888873193;646,1174533072;1929,8170658226;1868,315827106;688,8735206735;327,1113019776;1526,6785721131
152;1954,4010892165;1947,139259169;1944,9255337062;1947,3424850869;1844,4966082362;1834,982753772;1839,8949418403;1844,1048751909;1808,654882162;1745,7945963295;1733,3478034335;1737,1335473642;1741,1914013325;1684,367420998;1691,0320909651;1614,7576451168;1627,6015519049;1638,5047032334;1647,4445709654;1660,2725732152;1684,1607526073;1512,6867997802;1514,0090044198;1520,0021238563;1532,1133129659;1551,166986956;1563,7273073003;1584,0240533337;1610,1041182646;1536,6138230632;1505,9354955129;1480,9328307094;1461,1283300735;1441,6512686204;1420,5506592507;1404,2103555481;1431,16157642;1368,9922681376;1282,149418482;1282,6609778183;1300,3649813365;1327,6655990649;1355,9475243949;1378,4937576813;1378,4937576813;1425,9869886869;1463,2081765704;1373,3956538283;1334,3769160649;1308,1422875839;1285,4166686222;1261,3499974064;1227,7258923594;1189,639475643;1163,6823917519;1071,1439321123;1013,2051753586;1063,2195259223;1105,0327534798;1144,0239307065;1170,8415823866;1189,8096555563;1219,8708326021;1264,9063852968;1141,4325654362;1107,8010989511;1085,3261989587;1054,2353054542;1021,7427115131;993,655214037;968,682100386;943,6833644745;811,8745209442;847,4686603632;876,6856404962;929,8654086888;971,5074237241;1008,3596347446;1038,5791139872;1072,0107789252;970,4292304225;937,2392926501;884,1184307914;824,3404103367;752,9363711553;706,6184893521;682,6195162834;580,9868222827;613,7127175679;672,4336302343;756,5468804334;828,1680054851;880,0406096074;925,3318548242;893,5709874311;879,8933613251;838,3288318457;775,9388459139;702,5391164238;609,7284656168;546,2367475872;508,8923198773;416,237885162;446,6458709733;526,9454969714;642,82080452;727,6547781872;795,3139581807;844,4314893128;882,8640507963;878,8081375273;879,8609999534;841,2664806141;771,0223348223;680,159800684;580,5717789488;433,7779781084;300,349181522;366,6176503913;327,9396086084;256,7907311215;178,3465586606;229,4896475345;297,3855299995;197,5916505977;119,3669686127;91,6256975176;54,0833159533;580,5470201496;671,1021537666;776,6428966268;886,7450494097;894,481172807;1997,3673456478;1967,5937979911;946,35753545;142,5473900055;1558,024560358
153;1905,1986591648;1895,6151375042;1891,0690376236;1891,7316157546;1795,8692647383;1784,3190779924;1787,6519269851;1790,0744315331;1752,4465800567;1690,9988443362;1680,4481496404;1686,5691390997;1693,7083318924;1636,7968286394;1640,2772421791;1567,1321242584;1576,3931608981;1585,3645813894;1593,2896208437;1604,4451616001;1626,4791437687;1469,9345478925;1467,2753629507;1470,9341638676;1480,0210191727;1496,8080182933;1508,2555140777;1527,0855892413;1551,3246287465;1476,3010134115;1447,5122940074;1423,9818698105;1405,480984139;1388,1784090705;1370,0586770768;1357,39889491;1388,6729822984;1327,2862567166;1242,683574074;1239,9042336476;1252,9989048659;1275,8222107607;1300,7524216566;1321,0601591598;1321,0601591598;1365,8203022056;1401,1952580905;1309,0009780169;1271,8819203784;1247,2205899721;1225,9225084011;1204,155382143;1173,9650509473;1141,7476786395;1122,627948537;1030,1470677516;971,9998959168;1014,3189681654;1048,7292700698;1083,5215118634;1108,2425993813;1125,702669708;1154,2647875815;1198,3829183987;1073,3143794837;1040,9098333189;1019,9440230363;991,4926074795;963,4820383981;939,7850392006;919,4358172827;902,4417914907;770,3249935185;797,9144847492;820,8433041957;868,1777728513;905,6102359147;939,9149913546;968,6668338739;1001,9122691892;897,7265822998;865,6522304469;814,7189171367;758,6944393555;694,0482880525;655,8863011557;640,7186278504;538,7594930627;561,1488248558;610,6709371438;687,7284229865;756,0355070415;806,160076677;850,3790957314;815,6347037562;802,8887788245;762,1941589399;701,3344664987;630,7390478758;544,7061643126;491,8412118505;466,6683647387;373,7815349525;388,4452966666;456,3437069685;567,1914864576;650,4515857213;717,262481088;765,9928881384;804,0499672314;799,5620018479;800,3720462968;761,7164151548;691,6644603603;600,8589962175;501,3835940561;354,4953903168;234,8570051427;305,7743012151;286,6837677784;214,4550339313;137,2039275494;156,8592826454;218,5921778329;125,7037168637;42,612022888;56,3276277998;94,0086805513;501,4464180636;591,7393348915;697,1632942117;807,1895531918;815,0555530868;1948,2937149166;1911,0348993902;867,7889016128;197,4598117515;1517,1438014327
154;2075,3065256176;2067,2965517219;2064,1415164405;2065,7128022191;1965,5478480268;1955,4246420414;1959,7702409686;1963,2302543824;1926,6919855423;1864,5480847243;1852,946523832;1857,5950743002;1862,5151203392;1805,663429476;1811,423583094;1736,0310096964;1747,8273413984;1757,9888524832;1766,484976928;1778,4929640747;1801,3341504788;1634,7736850707;1635,4677187827;1640,8858014979;1651,998422692;1670,0967430379;1682,1163971174;1701,6222321912;1726,5714597591;1651,9996938794;1622,6201155249;1598,5066057771;1579,4083552994;1560,956971686;1540,98074572;1525,6337866069;1553,267494856;1491,1634299373;1404,4413036168;1404,7208795433;1421,6426483044;1447,6002167686;1474,4344497655;1495,7666550086;1495,7666550086;1541,4662748768;1577,248782463;1485,2580597028;1447,9972922297;1423,0401177653;1401,3504201477;1378,7371833114;1346,8522858326;1310,7622856518;1285,8820180614;1193,3355884197;1135,3712336855;1184,0333469194;1222,874020661;1259,2091212704;1284,3564656798;1301,9509627869;1330,481412025;1374,4844361259;1249,0656799048;1216,9702930787;1196,1833734673;1167,6119204349;1138,4176625541;1112,6476372232;1089,3577004611;1065,8328795107;933,9602295588;967,9884571788;994,671325132;1044,0926695854;1081,8228548248;1115,6052914388;1143,7274881176;1176,8557681693;1070,8123270832;1039,7359154257;990,1116391171;934,9373881748;869,0882891576;826,652296491;804,6121272244;702,8698329331;732,9691494479;786,5066957849;863,4230223078;929,8147236764;978,0692672763;1020,6781051498;978,5064300972;968,9267056367;930,4921122963;872,4896243702;804,9654997494;720,9547394578;664,6160492763;630,7044431181;537,8747843332;562,8669877553;631,5966757317;737,1404598133;816,4813804995;880,0551577459;926,7760414026;962,445888758;954,2407860454;951,1010643935;910,2684747507;845,5419766538;756,1758881738;658,8501654916;513,0142226262;410,9854281151;480,9878838459;449,5434496225;377,8751610977;298,8713704244;332,4228656725;363,6229278195;250,2823456075;199,428721998;210,0017903162;82,3479808262;640,8946244281;733,6694209097;840,5554166042;953,1865694618;956,2172603475;2118,3135150872;2085,4555708026;997,6800896967;21,2436069021;1680,2674368917
155;2028,8923522432;2018,8769825596;2013,7034647757;2013,7526673773;1919,6515615338;1907,7767487777;1910,7592424013;1912,6745021699;1874,2664319808;1813,3683604158;1803,4046629309;1810,0592795928;1817,6222857266;1760,706884782;1763,7380136212;1691,0425003868;1699,7738903171;1708,2763703515;1715,8977597204;1726,461773217;1747,6921510471;1593,9428752691;1591,2605279217;1594,693785094;1603,2261106901;1619,3788536466;1630,4387285058;1648,6740927012;1672,0220714807;1596,1730897433;1568,4425345129;1545,6085609972;1527,6376240531;1511,0510630525;1493,6157330704;1481,3864603009;1512,6633511391;1451,2196349864;1366,3687125208;1363,899543684;1376,958267825;1399,1362438446;1423,1154467538;1442,5257918462;1442,5257918462;1485,8472368372;1520,0073053128;1426,0317285371;1390,4538981756;1366,875242276;1346,4284438436;1325,7932936917;1296,8353156566;1265,678811513;1246,4785943156;1153,9753289454;1095,8377690408;1138,1760437139;1170,8303966651;1203,5794417178;1226,9053243407;1243,1796677708;1270,3740172728;1313,5215100625;1186,8726129423;1155,9032408924;1136,4607628399;1110,2007260993;1084,8350823758;1062,7476502573;1043,2781541256;1026,2670295452;894,1432680915;921,7601648107;943,3025165845;987,7859608856;1021,857694049;1053,3539683658;1080,1217120864;1113,0235324634;1004,822336191;974,8382304587;927,2963177155;875,5264583133;815,4776245029;779,6556661459;764,5200171314;662,5348343355;684,7162448439;730,7913615846;801,4909777381;864,705456561;911,1956876549;952,6704121038;907,4876007637;898,9595154438;861,5309668135;805,2295784835;740,5929217592;662,8214892906;615,1404040248;590,3793669946;497,3961558457;510,9570563423;569,2252559856;669,394370246;746,7291142444;809,129958334;855,2635198194;890,3732068109;881,5378737737;877,9096564796;836,8972959318;772,8209977119;683,7856970366;587,0326392378;441,9047655918;355,1527877301;427,7223393555;409,8650939022;337,4825731592;259,0155797031;272,8222884718;291,1833806835;177,3798890446;135,9549437552;171,1342252361;51,2228414234;567,1650825487;659,9824434375;766,8812688883;879,6063873753;882,4226166843;2072,0025167482;2032,6649425662;923,9521531715;91,2517034858;1641,0232477546
156;1990,1395844554;1978,4228530326;1971,5332497465;1970,2861159969;1881,4120379096;1868,0505551926;1869,867392254;1870,4625971755;1830,4805063129;1770,6863696364;1762,1317792356;1770,4986499895;1780,3165210446;1723,3939355245;1724,0849397112;1653,7644390815;1659,857608816;1666,92873327;1673,793182103;1683,1098367259;1702,9435508808;1560,3348509011;1554,7535806006;1556,4752244552;1562,7772779886;1577,2397885055;1587,4638830695;1604,5912243988;1626,5448466254;1549,6491680788;1523,3622447669;1501,6523078676;1484,6717370865;1469,7134919253;1454,4934213378;1444,9720841812;1479,3498920612;1418,5587293;1335,4538912089;1330,6126695847;1340,3050329149;1359,1736680474;1380,6459932495;1398,3678371507;1398,3678371507;1439,5876910005;1472,316659998;1376,6907032431;1342,6045404422;1320,2480754161;1300,905698162;1282,0199572863;1255,6547603614;1228,8512047222;1214,6296232467;1122,3618190789;1064,214669016;1100,9081426556;1128,0593260337;1157,6031347292;1179,298430325;1194,3953833211;1220,3917919811;1262,7547034269;1135,1330445914;1105,1862633315;1086,9538202085;1062,7755013257;1040,8469293836;1022,0685990741;1006,0268415077;994,8065526688;862,9071595509;884,7135501136;901,589968876;941,5443620722;972,2821738749;1001,6965602588;1027,2314611704;1059,9024081159;949,8789943369;920,9004270465;875,2922329764;826,7010988185;772,1002393261;742,4434659823;733,6286604473;632,0549358318;646,8195192327;685,7648592345;750,5089621861;810,7054384904;855,5448448218;895,9681352182;848,1419707404;840,5456751195;804,041028436;749,3386604689;687,47234376;615,790245042;576,5279790213;560,4926080251;468,3817718774;470,8364624344;518,5113160811;613,2373170775;688,6121456689;749,9100996213;795,5049342158;830,119262727;820,753450421;816,7293305248;775,5806801434;712,0403815056;623,3153301969;527,1311743346;382,8591401281;313,0303039653;387,1659755409;383,0276122082;311,7103674152;236,9083272493;228,282690848;231,0230607478;117,0456952412;93,8151292299;157,335226661;85,6392630456;505,6056388491;598,4470961306;705,3515059349;818,1359375648;820,8278560478;2033,3114373152;1988,4816986158;862,6043342308;152,5813883276;1608,7223014411
157;1720,6487616201;1695,6529278111;1675,2068627344;1663,6113722176;1618,3678011292;1593,4167490162;1585,8282332977;1575,7753614218;1523,8707634539;1474,3732302063;1477,5104098992;1499,5637316115;1527,299106134;1471,9267434653;1453,6365713967;1404,7223140902;1389,0956275948;1384,2058337928;1384,6465760412;1383,4238941069;1391,2267109495;1344,3898770985;1315,4650215124;1303,0700633546;1290,6979983554;1290,6156954429;1293,5474832957;1300,9151987423;1310,614732043;1226,8902383786;1213,624070462;1202,1489349116;1194,1528558949;1193,5255208919;1197,5452227929;1210,9857115199;1269,2313148218;1216,6479999812;1152,2788172574;1128,3122601418;1109,4676820792;1099,378271284;1098,394871292;1100,8193631067;1100,8193631067;1122,3671720425;1141,7043117766;1034,4678328816;1014,7672512179;1004,1320933998;995,4188307367;992,9070852667;990,7109369499;1003,1332666581;1031,697834809;948,6959111061;895,8269470696;880,8988986066;856,951781853;855,2622315172;860,6881817556;864,1196337191;877,8654750833;911,3960300781;779,580163941;760,9113236053;755,3804453317;752,7984880708;765,1592961242;778,678140336;795,0859466562;835,1181981188;722,768243685;690,455341312;661,8076045992;653,2123976103;647,7469817366;653,8990335565;665,4235396895;694,1636781729;570,7032988993;554,29699478;533,4120678241;524,8658953851;535,8546284724;571,6762282301;620,5926967167;548,7874498195;493,8137892748;450,7826063929;435,4517803105;452,2873012166;474,0755973665;500,1990152019;424,2503337809;427,5654781398;403,9086392391;373,8514942143;357,0031173159;378,3007802847;440,3336492689;506,1417844829;460,8562633879;370,0771449402;274,8598848634;255,0979374821;288,8006211352;330,7423312567;368,1926308933;396,6979320537;382,2325369491;375,1527992047;333,3436865329;274,5012121555;192,054061169;118,1449566857;112,8499705846;320,4314463431;339,300987145;439,0654981233;424,3746450968;429,8364126353;321,5860745092;218,0047429245;327,8122801532;396,0727695287;452,1435572786;510,4376228098;65,6464074922;156,6570649354;263,2971667892;375,6921772871;380,12391471;1763,4553478026;1675,7601591197;433,3405075169;595,0713805289;1401,3943049785
