# time,sweep00,sweep01,sweep02,sweep03,sweep04,sweep05,sweep06,sweep07,sweep08,sweep09,sweep10,sweep11,sweep12,sweep13,sweep14,sweep15,sweep16,sweep17,sweep18,sweep19,sweep20,sweep21,sweep22,sweep23,sweep24,sweep25,sweep26,sweep27,sweep28
98.9,-48.5427,-49.8424,-49.7327,-48.4222,-48.0698,-48.5709,-49.7521,-50.2896,-50.7838,-50.1642,-48.7352,-50.1004,-50.5401,-49.2924,-48.939,-48.3308,-49.9504,-51.027,-48.8473,-49.0323,-49.5328,-50.287,-49.7965,-49.5938,-50.4525,-49.2554,-50.0035,-49.9124,-49.4156
99,-48.6407,-49.9317,-49.7868,-48.5164,-48.1851,-48.6835,-49.8558,-50.389,-50.8782,-50.2462,-48.8468,-50.2009,-50.6375,-49.3704,-49.0489,-48.445,-50.0525,-51.1203,-48.958,-49.1397,-49.6164,-50.3814,-49.8826,-49.6988,-50.5506,-49.3592,-50.1052,-49.9976,-49.52
99.1,-48.7398,-50.0218,-49.8463,-48.6123,-48.2997,-48.7953,-49.9587,-50.4876,-50.9719,-50.3297,-48.9575,-50.3007,-50.734,-49.4513,-49.1581,-48.5585,-50.1538,-51.2128,-49.0679,-49.2465,-49.7018,-50.4755,-49.9699,-49.8029,-50.6478,-49.4626,-50.2061,-50.084,-49.6237
99.2,-48.8397,-50.1126,-49.9103,-48.7094,-48.4135,-48.9063,-50.0608,-50.5854,-51.065,-50.4143,-49.0674,-50.3997,-50.8298,-49.5344,-49.2664,-48.6711,-50.2544,-51.3045,-49.1769,-49.3526,-49.7888,-50.5694,-50.0583,-49.9062,-50.7443,-49.5656,-50.3062,-50.1715,-49.7269
99.3,-48.9402,-50.204,-49.9784,-48.8077,-48.5266,-49.0164,-50.1621,-50.6824,-51.1573,-50.4998,-49.1764,-50.498,-50.9247,-49.6196,-49.3739,-48.7829,-50.3541,-51.3955,-49.2851,-49.4581,-49.8771,-50.663,-50.1476,-50.0087,-50.84,-49.6681,-50.4055,-50.2599,-49.8294
99.4,-49.0411,-50.2956,-50.0498,-48.9068,-48.639,-49.1257,-50.2625,-50.7786,-51.2489,-50.5861,-49.2846,-50.5954,-51.0189,-49.7065,-49.4805,-48.894,-50.4529,-51.4856,-49.3925,-49.563,-49.9663,-50.7562,-50.2375,-50.1104,-50.9348,-49.7701,-50.504,-50.3489,-49.9313
99.5,-49.1423,-50.3875,-50.1241,-49.0065,-48.7507,-49.2343,-50.3622,-50.8739,-51.3398,-50.673,-49.392,-50.6921,-51.1123,-49.7947,-49.5863,-49.0042,-50.551,-51.575,-49.4991,-49.6671,-50.0565,-50.849,-50.3279,-50.2113,-51.0289,-49.8716,-50.6016,-50.4383,-50.0325
99.6,-49.2437,-50.4794,-50.201,-49.1067,-48.8615,-49.3419,-50.461,-50.9685,-51.4299,-50.7603,-49.4986,-50.788,-51.2048,-49.884,-49.6913,-49.1135,-50.6483,-51.6636,-49.6048,-49.7706,-50.1472,-50.9413,-50.4186,-50.3113,-51.1222,-49.9726,-50.6985,-50.5282,-50.133
99.7,-49.3451,-50.5714,-50.2799,-49.2072,-48.9717,-49.4488,-50.559,-51.0623,-51.5194,-50.8479,-49.6043,-50.8832,-51.2966,-49.9743,-49.7955,-49.2221,-50.7448,-51.7514,-49.7097,-49.8733,-50.2385,-51.0331,-50.5095,-50.4106,-51.2146,-50.0729,-50.7945,-50.6182,-50.2328
99.8,-49.4465,-50.6633,-50.3606,-49.3079,-49.081,-49.5548,-50.6562,-51.1553,-51.6081,-50.9357,-49.7092,-50.9775,-51.3876,-50.0652,-49.8989,-49.3298,-50.8404,-51.8385,-49.8137,-49.9754,-50.33,-51.1244,-50.6006,-50.509,-51.3063,-50.1726,-50.8898,-50.7083,-50.3319
99.9,-49.5477,-50.755,-50.4428,-49.4087,-49.1749,-49.6601,-50.7526,-51.2475,-51.6961,-51.0235,-49.8132,-51.0711,-51.4778,-50.1567,-50.0014,-49.4368,-50.9353,-51.9248,-49.917,-50.0767,-50.4217,-51.1999,-50.6916,-50.6066,-51.3973,-50.2717,-50.9842,-50.7984,-50.4303
100,-49.6487,-50.8465,-50.5262,-49.5094,-49.215,-49.7645,-50.8482,-51.3389,-51.7834,-51.1112,-49.9165,-51.1639,-51.5673,-50.2485,-50.1031,-49.5429,-51.0294,-52.0103,-50.0194,-50.1772,-50.5136,-51.2193,-50.7825,-50.7034,-51.4874,-50.3701,-51.0779,-50.8885,-50.528
100.1,-49.7494,-50.9376,-50.6106,-49.61,-49.2627,-49.868,-50.943,-51.4296,-51.8699,-51.1989,-50.0189,-51.256,-51.656,-50.3406,-50.2041,-49.6482,-51.1226,-52.0951,-50.121,-50.277,-50.6054,-51.2468,-50.8733,-50.7994,-51.5768,-50.4678,-51.1707,-50.9783,-50.6249
100.2,-49.8497,-51.0284,-50.6958,-49.7104,-49.3171,-49.9708,-51.037,-51.5194,-51.9557,-51.2863,-50.1205,-51.3472,-51.7439,-50.4328,-50.3041,-49.7527,-51.2151,-52.1792,-50.2218,-50.3761,-50.6971,-51.2813,-50.9638,-50.8946,-51.6653,-50.5649,-51.2628,-51.0679,-50.7211
100.3,-49.9497,-51.1188,-50.7815,-49.8105,-49.3772,-50.0728,-51.1302,-51.6085,-52.0407,-51.3735,-50.2213,-51.4377,-51.831,-50.5251,-50.4034,-49.8563,-51.3068,-52.2624,-50.3217,-50.4744,-50.7886,-51.3218,-51.054,-50.9891,-51.7532,-50.6613,-51.3541,-51.1572,-50.8165
100.4,-50.0492,-51.2088,-50.8677,-49.9103,-49.4424,-50.1739,-51.2226,-51.6968,-52.1251,-51.4604,-50.3212,-51.5274,-51.9174,-50.6172,-50.5019,-49.9592,-51.3977,-52.345,-50.4209,-50.572,-50.8799,-51.3677,-51.1438,-51.0827,-51.8402,-50.7569,-51.4446,-51.2462,-50.9112
100.5,-50.1481,-51.2983,-50.9543,-50.0097,-49.5119,-50.2742,-51.3143,-51.7844,-52.2087,-51.5469,-50.4204,-51.6164,-52.003,-50.7092,-50.5996,-50.0612,-51.4879,-52.4268,-50.5192,-50.6687,-50.9708,-51.4182,-51.2333,-51.1755,-51.9265,-50.8518,-51.5344,-51.3348,-51.0051
100.6,-50.2466,-51.3872,-51.041,-50.0378,-49.585,-50.3737,-51.4051,-51.8712,-52.2916,-51.633,-50.5187,-51.7046,-52.0878,-50.8009,-50.6964,-50.1624,-51.5772,-52.5078,-50.6168,-50.7648,-51.0614,-51.4727,-51.2921,-51.2675,-52.012,-50.9461,-51.6233,-51.4229,-51.0983
100.7,-50.3445,-51.4757,-51.1278,-50.0742,-49.6614,-50.4724,-51.4952,-51.9572,-52.3737,-51.7187,-50.6163,-51.792,-52.1719,-50.8924,-50.7925,-50.2628,-51.6658,-52.5881,-50.7135,-50.86,-51.1516,-51.5308,-51.3116,-51.3588,-52.0968,-51.0395,-51.7115,-51.5105,-51.1907
100.8,-50.4418,-51.5635,-51.2145,-50.1178,-49.7404,-50.5703,-51.5845,-52.0424,-52.4551,-51.8038,-50.713,-51.8786,-52.2553,-50.9463,-50.8877,-50.3624,-51.7536,-52.6677,-50.8094,-50.9545,-51.2413,-51.5918,-51.339,-51.4493,-52.1808,-51.1323,-51.7989,-51.5977,-51.2596
100.9,-50.5385,-51.6508,-51.3012,-50.1677,-49.8218,-50.6674,-51.673,-52.1269,-52.5358,-51.8885,-50.8089,-51.9646,-52.3379,-50.9694,-50.9822,-50.4612,-51.8407,-52.7466,-50.9045,-51.0482,-51.3306,-51.6554,-51.3733,-51.5389,-52.2641,-51.2243,-51.8856,-51.6843,-51.2807
101,-50.6346,-51.7221,-51.3877,-50.223,-49.9051,-50.7637,-51.7608,-52.2107,-52.6158,-51.9727,-50.9041,-52.0497,-52.4197,-51.0003,-51.0759,-50.5592,-51.927,-52.8248,-50.9989,-51.1411,-51.4193,-51.7212,-51.4136,-51.6279,-52.3466,-51.3156,-51.9714,-51.7704,-51.3095
101.1,-50.73,-51.7367,-51.4739,-50.283,-49.926,-50.8592,-51.8477,-52.2937,-52.6951,-52.0563,-50.9984,-52.1341,-52.5008,-51.0381,-51.1688,-50.6564,-52.0125,-52.9022,-51.0924,-51.2333,-51.5075,-51.7889,-51.4592,-51.716,-52.4284,-51.4061,-52.0566,-51.8558,-51.345
101.2,-50.8248,-51.7593,-51.5598,-50.347,-49.9496,-50.9539,-51.934,-52.3759,-52.7736,-52.1393,-51.0919,-52.2178,-52.5812,-51.0818,-51.2608,-50.7527,-52.0972,-52.9789,-51.1851,-51.3247,-51.5951,-51.8581,-51.5093,-51.8034,-52.5094,-51.4959,-52.1409,-51.9407,-51.3865
101.3,-50.9189,-51.7889,-51.6454,-50.4146,-49.982,-51.0478,-51.9888,-52.4574,-52.8514,-52.2217,-51.1847,-52.3007,-52.6224,-51.1308,-51.3521,-50.8483,-52.1813,-53.0549,-51.2771,-51.4154,-51.6822,-51.9287,-51.5634,-51.89,-52.5897,-51.5849,-52.2246,-52.025,-51.4331
101.4,-51.0123,-51.8246,-51.7306,-50.4852,-50.0223,-51.1409,-52.0035,-52.5382,-52.9286,-52.3035,-51.2766,-52.3828,-52.6313,-51.1842,-51.4427,-50.9431,-52.2645,-53.1302,-51.3683,-51.5052,-51.7686,-52.0004,-51.621,-51.9758,-52.6693,-51.6732,-52.3074,-52.1087,-51.4841
101.5,-51.105,-51.8657,-51.8154,-50.5584,-50.0257,-51.2332,-52.0258,-52.6183,-53.005,-52.3847,-51.3678,-52.39,-52.6478,-51.2416,-51.5324,-51.0371,-52.347,-53.2048,-51.4587,-51.5943,-51.8544,-52.0729,-51.6815,-52.0609,-52.7481,-51.7608,-52.3896,-52.1917,-51.5391
101.6,-51.197,-51.9115,-51.8996,-50.6338,-50.0133,-51.3248,-52.0549,-52.6976,-53.0807,-52.4653,-51.4582,-52.4053,-52.671,-51.3024,-51.6214,-51.1303,-52.4288,-53.2787,-51.5483,-51.6827,-51.9396,-52.1462,-51.7445,-52.1453,-52.8263,-51.8476,-52.471,-52.2741,-51.5974
101.7,-51.2883,-51.9613,-51.9834,-50.711,-49.9503,-51.4155,-52.0899,-52.7762,-53.1557,-52.5453,-51.5478,-52.4277,-52.7001,-51.3661,-51.7096,-51.2227,-52.5099,-53.3519,-51.6371,-51.7703,-52.0086,-52.22,-51.8097,-52.2288,-52.9037,-51.9337,-52.5516,-52.3558,-51.6586
101.8,-51.3789,-52.0146,-52.0667,-50.7897,-49.9003,-51.5055,-52.13,-52.8541,-53.23,-52.6246,-51.6367,-52.4564,-52.7344,-51.4322,-51.797,-51.3143,-52.5902,-53.3558,-51.7252,-51.8571,-52.0206,-52.2943,-51.8768,-52.3117,-52.9804,-52.019,-52.6316,-52.3985,-51.7223
101.9,-51.4687,-52.071,-52.1494,-50.8698,-49.8685,-51.5947,-52.1746,-52.9312,-53.3036,-52.7032,-51.7247,-52.4906,-52.7733,-51.5005,-51.8837,-51.4052,-52.6697,-53.36,-51.8125,-51.9432,-52.0406,-52.3688,-51.8859,-52.3938,-53.0564,-52.1036,-52.7107,-52.4092,-51.7881
102,-51.5578,-52.13,-52.2316,-50.9508,-49.8526,-51.6831,-52.2232,-53.0076,-53.3766,-52.7812,-51.812,-52.5296,-52.816,-51.5707,-51.9696,-51.4952,-52.7486,-53.3715,-51.899,-52.0285,-52.0676,-52.4435,-51.8895,-52.4751,-53.1317,-52.1874,-52.7892,-52.4276,-51.8557
102.1,-51.6462,-52.1913,-52.3131,-51.0328,-49.8507,-51.7708,-52.2751,-53.0834,-53.4488,-52.8586,-51.8986,-52.5728,-52.8622,-51.6423,-52.0547,-51.5845,-52.8267,-53.3896,-51.9848,-52.1131,-52.1007,-52.5183,-51.9023,-52.5558,-53.2062,-52.2706,-52.867,-52.4527,-51.9249
102.2,-51.7339,-52.2544,-52.3941,-51.1153,-49.8176,-51.8577,-52.3299,-53.1584,-53.5204,-52.9352,-51.9843,-52.6196,-52.9114,-51.7152,-52.1391,-51.673,-52.9041,-53.4133,-52.0698,-52.1969,-52.1392,-52.593,-51.923,-52.6356,-53.2801,-52.3529,-52.944,-52.4837,-51.9953
102.3,-51.8209,-52.3193,-52.4745,-51.1984,-49.7736,-51.9438,-52.3873,-53.2327,-53.5913,-53.0113,-52.0693,-52.6164,-52.9631,-51.7891,-52.2227,-51.7608,-52.9808,-53.442,-52.154,-52.28,-52.1824,-52.6677,-51.9508,-52.6615,-53.3533,-52.4346,-53.0203,-52.5199,-52.0668
102.4,-51.9071,-52.3854,-52.5542,-51.2818,-49.7472,-52.0292,-52.4469,-53.3064,-53.6615,-53.0866,-52.1536,-52.6009,-53.0171,-51.8639,-52.3056,-51.8477,-53.0568,-53.4751,-52.2375,-52.3623,-52.2296,-52.7422,-51.9848,-52.6716,-53.4258,-52.5155,-53.0959,-52.5607,-52.1391
102.5,-51.9925,-52.4527,-52.6334,-51.3655,-49.7361,-52.1138,-52.5083,-53.3793,-53.7311,-53.1613,-52.2371,-52.5959,-53.0729,-51.9393,-52.3878,-51.934,-53.1321,-53.512,-52.3203,-52.444,-52.2804,-52.8165,-52.0241,-52.6891,-53.4976,-52.5957,-53.1709,-52.6054,-52.212
102.6,-52.0773,-52.521,-52.7118,-51.4492,-49.7386,-52.1977,-52.5713,-53.4516,-53.7999,-53.2354,-52.3199,-52.6004,-53.1304,-52.0153,-52.4692,-52.0194,-53.2066,-53.5523,-52.4023,-52.5248,-52.3342,-52.8906,-52.0682,-52.7132,-53.5687,-52.6752,-53.2451,-52.6535,-52.2855
102.7,-52.1613,-52.59,-52.7897,-51.533,-49.7528,-52.2808,-52.6356,-53.5231,-53.8682,-53.3087,-52.4019,-52.613,-53.1893,-52.0916,-52.5499,-52.1041,-53.2805,-53.5955,-52.4836,-52.605,-52.3907,-52.9643,-52.1163,-52.7431,-53.6392,-52.7539,-53.3186,-52.7046,-52.3594
102.8,-52.2446,-52.6596,-52.8669,-51.6167,-49.7773,-52.3631,-52.701,-53.594,-53.9357,-53.3814,-52.4832,-52.6329,-53.2493,-52.1681,-52.6298,-52.1881,-53.3537,-53.6412,-52.5641,-52.6844,-52.4494,-53.0377,-52.168,-52.7779,-53.709,-52.8319,-53.3914,-52.7583,-52.4335
102.9,-52.3272,-52.7296,-52.9434,-51.7003,-49.8108,-52.4448,-52.7673,-53.6642,-54.0027,-53.4535,-52.5637,-52.6591,-53.3102,-52.2448,-52.709,-52.2713,-53.4262,-53.6891,-52.6439,-52.7631,-52.5101,-53.1107,-52.2228,-52.8172,-53.7781,-52.8558,-53.4635,-52.8142,-52.5078
103,-52.409,-52.8,-53.0193,-51.7682,-49.8521,-52.5257,-52.8343,-53.7338,-54.0689,-53.5248,-52.6435,-52.6908,-53.3719,-52.3216,-52.7875,-52.3537,-53.498,-53.6996,-52.723,-52.8411,-52.5725,-53.1833,-52.2802,-52.8603,-53.8465,-52.8638,-53.535,-52.8719,-52.5822
103.1,-52.4901,-52.8706,-53.0945,-51.7798,-49.9003,-52.6058,-52.9019,-53.8027,-54.1346,-53.5956,-52.7226,-52.7274,-53.4343,-52.3983,-52.8653,-52.4354,-53.5691,-53.6794,-52.8014,-52.9183,-52.6362,-53.2554,-52.34,-52.9068,-53.9143,-52.8792,-53.6058,-52.9313,-52.6565
103.2,-52.5705,-52.9413,-53.1691,-51.7997,-49.9544,-52.6852,-52.9699,-53.8469,-54.1995,-53.6656,-52.801,-52.7683,-53.4971,-52.4749,-52.9423,-52.5164,-53.6396,-53.6691,-52.879,-52.9949,-52.7011,-53.3271,-52.4016,-52.9561,-53.9815,-52.9013,-53.6759,-52.9921,-52.7307
103.3,-52.6501,-53.012,-53.243,-51.8269,-50.0136,-52.764,-53.0382,-53.8408,-54.2639,-53.735,-52.8786,-52.8129,-53.5603,-52.5513,-53.0187,-52.5967,-53.7094,-53.6674,-52.9559,-53.0707,-52.767,-53.3983,-52.4649,-53.008,-54.0479,-52.9291,-53.7453,-53.0539,-52.8047
103.4,-52.7291,-53.0827,-53.3163,-51.8604,-50.0773,-52.8419,-53.0386,-53.8427,-54.3276,-53.8038,-52.9556,-52.8607,-53.6237,-52.6275,-53.0943,-52.6762,-53.7704,-53.6734,-53.0322,-53.0706,-52.8336,-53.469,-52.5296,-53.062,-54.1138,-52.962,-53.8141,-53.1168,-52.8786
103.5,-52.8073,-53.1532,-53.3889,-51.8995,-50.1448,-52.9192,-53.0401,-53.8517,-54.3907,-53.8719,-53.0318,-52.9113,-53.6873,-52.7034,-53.1692,-52.755,-53.7635,-53.6862,-53.1077,-53.0786,-52.9009,-53.5392,-52.5955,-53.1178,-54.179,-52.9993,-53.8822,-53.1803,-52.9521
103.6,-52.8848,-53.2236,-53.4608,-51.9435,-50.2156,-52.9958,-53.0496,-53.8669,-54.4532,-53.9393,-53.1073,-52.9643,-53.7509,-52.779,-53.2434,-52.833,-53.7647,-53.6507,-53.1825,-53.0939,-52.9686,-53.6088,-52.6623,-53.1753,-54.2435,-53.0405,-53.9496,-53.2445,-53.0254
103.7,-52.9617,-53.2938,-53.5321,-51.9917,-50.2892,-53.0716,-53.0662,-53.8876,-54.515,-54.0061,-53.1821,-53.0193,-53.8146,-52.8541,-53.317,-52.9104,-53.7732,-53.6051,-53.2566,-53.1155,-53.0367,-53.6779,-52.7299,-53.234,-54.3075,-53.085,-54.0164,-53.3092,-53.0983
103.8,-53.022,-53.3246,-53.6027,-52.0436,-50.3653,-53.1467,-53.089,-53.913,-54.5763,-54.0723,-53.2562,-53.0762,-53.8781,-52.9289,-53.3898,-52.987,-53.788,-53.5723,-53.33,-53.1427,-53.105,-53.7464,-52.7981,-53.2939,-54.3708,-53.1325,-54.0826,-53.3742,-53.1708
103.9,-53.0082,-53.3231,-53.6727,-52.0987,-50.4434,-53.2212,-53.1173,-53.9428,-54.6369,-54.1379,-53.3216,-53.1345,-53.9416,-53.0033,-53.462,-53.0629,-53.8085,-53.5511,-53.4027,-53.1748,-53.1734,-53.8144,-52.8667,-53.3547,-54.4334,-53.1825,-54.1481,-53.4394,-53.2429
104,-52.945,-53.3297,-53.742,-52.1565,-50.5231,-53.2949,-53.0967,-53.9762,-54.6969,-54.2028,-53.3196,-53.1941,-54.0048,-53.0772,-53.5334,-53.1381,-53.8339,-53.54,-53.4747,-53.2112,-53.2419,-53.8818,-52.9358,-53.4162,-54.4955,-53.2347,-54.2129,-53.5048,-53.3145
104.1,-52.8978,-53.3433,-53.8107,-52.2167,-50.6044,-53.368,-53.0651,-54.0128,-54.7564,-54.267,-53.3257,-53.2548,-54.0678,-53.1506,-53.6042,-53.2127,-53.8636,-53.5378,-53.5461,-53.2514,-53.3104,-53.9486,-53.005,-53.4783,-54.5569,-53.2888,-54.2772,-53.5702,-53.3857
104.2,-52.8645,-53.3633,-53.8787,-52.2557,-50.6867,-53.4403,-53.0455,-54.0523,-54.8152,-54.3307,-53.339,-53.3163,-54.1306,-53.2235,-53.6743,-53.2865,-53.8971,-53.5435,-53.6167,-53.2948,-53.3787,-54.0148,-53.0744,-53.5409,-54.6178,-53.3444,-54.2858,-53.6356,-53.4563
104.3,-52.8437,-53.3887,-53.9461,-52.2484,-50.7701,-53.512,-53.0364,-54.0943,-54.8734,-54.3937,-53.3586,-53.3785,-54.193,-53.2959,-53.7438,-53.3596,-53.934,-53.5562,-53.6867,-53.341,-53.4469,-54.0805,-53.1438,-53.6038,-54.678,-53.4014,-54.2781,-53.7009,-53.5265
104.4,-52.8338,-53.419,-54.0128,-52.251,-50.8542,-53.583,-53.0366,-54.1383,-54.9311,-54.4561,-53.3838,-53.4413,-54.2552,-53.3677,-53.8126,-53.432,-53.9737,-53.575,-53.7561,-53.3897,-53.5149,-54.1455,-53.2132,-53.667,-54.7376,-53.4596,-54.278,-53.7661,-53.5961
104.5,-52.8335,-53.4534,-54.0789,-52.2626,-50.9388,-53.6533,-53.045,-54.1842,-54.9881,-54.5179,-53.4138,-53.5045,-54.3169,-53.439,-53.8807,-53.5038,-54.0159,-53.5992,-53.8247,-53.4405,-53.5826,-54.21,-53.2825,-53.7303,-54.7966,-53.5187,-54.2847,-53.8311,-53.6653
104.6,-52.8418,-53.4916,-54.1444,-52.2818,-51.0239,-53.723,-53.0606,-54.2317,-55.0446,-54.5791,-53.4481,-53.568,-54.3782,-53.5097,-53.9481,-53.5749,-54.0603,-53.6282,-53.8927,-53.4931,-53.6501,-54.2739,-53.3516,-53.7936,-54.855,-53.5785,-54.2974,-53.8958,-53.7338
104.7,-52.8575,-53.533,-54.2092,-52.3079,-51.1093,-53.7919,-53.0826,-54.2805,-55.1005,-54.6397,-53.4861,-53.6317,-54.4392,-53.5799,-54.015,-53.6453,-54.1066,-53.6612,-53.9601,-53.5235,-53.7172,-54.3372,-53.4205,-53.857,-54.9129,-53.639,-54.3154,-53.9603,-53.8018
104.8,-52.8798,-53.5772,-54.2734,-52.3399,-51.1948,-53.8602,-53.1102,-54.3304,-55.1559,-54.6997,-53.5273,-53.6955,-54.4997,-53.6495,-54.0811,-53.715,-54.1545,-53.698,-54.0268,-53.5058,-53.7295,-54.3999,-53.4891,-53.9202,-54.9701,-53.7,-54.338,-54.0244,-53.8693
104.9,-52.9078,-53.6239,-54.2896,-52.3772,-51.2804,-53.9279,-53.1427,-54.3813,-55.2107,-54.7591,-53.5714,-53.7594,-54.5598,-53.7185,-54.1466,-53.784,-54.2038,-53.7378,-54.0928,-53.4979,-53.726,-54.4621,-53.5574,-53.9833,-55.0268,-53.7069,-54.3647,-54.0882,-53.9362
105,-52.941,-53.6726,-54.281,-52.419,-51.366,-53.9949,-53.1794,-54.433,-55.2649,-54.8178,-53.618,-53.8232,-54.6194,-53.7869,-54.2115,-53.8524,-54.2542,-53.7805,-54.1582,-53.4986,-53.7302,-54.5236,-53.6254,-54.0462,-55.0829,-53.6986,-54.3949,-54.1516,-54.0025
105.1,-52.9785,-53.7232,-54.2801,-52.4648,-51.4514,-54.0613,-53.2199,-54.4853,-55.3186,-54.876,-53.6666,-53.8869,-54.6785,-53.8547,-54.2757,-53.9202,-54.3056,-53.8255,-54.223,-53.5069,-53.7414,-54.5846,-53.693,-54.1089,-55.1384,-53.6987,-54.4283,-54.2146,-54.0682
105.2,-53.0199,-53.7752,-54.2861,-52.5141,-51.5367,-54.127,-53.2636,-54.5381,-55.3717,-54.9336,-53.7171,-53.9505,-54.7372,-53.922,-54.3394,-53.9872,-54.3578,-53.8726,-54.2871,-53.5219,-53.7587,-54.6449,-53.7602,-54.1713,-55.1934,-53.7063,-54.4645,-54.2771,-54.1334
105.3,-53.0647,-53.8286,-54.2982,-52.5663,-51.6217,-54.192,-53.3102,-54.5913,-55.4243,-54.9907,-53.7691,-54.0138,-54.7954,-53.9886,-54.4023,-54.0537,-54.4107,-53.9215,-54.3506,-53.5428,-53.7813,-54.7047,-53.7652,-54.2334,-55.2478,-53.7204,-54.503,-54.3393,-54.1979
105.4,-53.1124,-53.8831,-54.3156,-52.6212,-51.7064,-54.2565,-53.3592,-54.6448,-55.4763,-55.0471,-53.8224,-54.0769,-54.853,-54.0546,-54.4647,-54.1195,-54.4641,-53.9718,-54.4135,-53.5689,-53.8087,-54.7639,-53.7625,-54.2952,-55.2691,-53.7403,-54.5436,-54.4009,-54.2619
105.5,-53.1626,-53.9385,-54.3377,-52.6782,-51.7908,-54.3203,-53.4103,-54.6985,-55.5278,-55.103,-53.8769,-54.1397,-54.9102,-54.12,-54.5264,-54.1846,-54.5179,-54.0235,-54.4757,-53.5995,-53.8402,-54.8225,-53.7674,-54.3566,-55.2475,-53.7653,-54.586,-54.4621,-54.3253
105.6,-53.2151,-53.9946,-54.364,-52.7372,-51.8747,-54.3834,-53.4632,-54.7523,-55.5787,-55.1583,-53.9322,-54.2022,-54.9669,-54.1849,-54.5101,-54.2491,-54.5019,-54.0762,-54.5374,-53.6341,-53.8753,-54.8806,-53.7792,-54.4176,-55.2341,-53.7947,-54.6299,-54.5229,-54.3881
105.7,-53.2693,-54.0513,-54.3939,-52.7978,-51.9583,-54.446,-53.5177,-54.8061,-55.6291,-55.2131,-53.9884,-54.2643,-55.0231,-54.2491,-54.5022,-54.313,-54.4869,-54.1299,-54.5984,-53.6722,-53.9135,-54.9381,-53.7969,-54.4782,-55.2279,-53.8281,-54.6751,-54.5831,-54.4503
105.8,-53.3252,-54.1085,-54.4269,-52.8597,-52.0413,-54.5079,-53.5119,-54.86,-55.679,-55.2673,-54.0451,-54.3261,-55.0787,-54.3127,-54.5017,-54.3762,-54.4802,-54.1602,-54.6588,-53.7133,-53.9545,-54.995,-53.8199,-54.5383,-55.228,-53.8648,-54.7214,-54.6428,-54.512
105.9,-53.3824,-54.1661,-54.4628,-52.9228,-52.1239,-54.5692,-53.5001,-54.9137,-55.7284,-55.3209,-54.1023,-54.3875,-55.1338,-54.3757,-54.5078,-54.4388,-54.4808,-54.1411,-54.7186,-53.7571,-53.9979,-55.0513,-53.8475,-54.598,-55.2338,-53.9045,-54.7687,-54.702,-54.573
106,-53.4408,-54.2239,-54.501,-52.9868,-52.2059,-54.6299,-53.4974,-54.9674,-55.7773,-55.374,-54.1598,-54.4484,-55.1884,-54.4382,-54.5196,-54.5008,-54.4879,-54.1311,-54.7778,-53.8032,-54.0434,-55.1071,-53.8792,-54.5871,-55.2445,-53.9468,-54.8167,-54.7607,-54.6335
106.1,-53.5001,-54.2818,-54.5414,-53.0515,-52.2874,-54.69,-53.5026,-55.0209,-55.8256,-55.4265,-54.2177,-54.5089,-55.2425,-54.5,-54.5366,-54.5622,-54.5007,-54.1293,-54.8364,-53.8512,-54.0906,-55.1623,-53.9144,-54.5764,-55.2597,-53.9914,-54.8653,-54.8189,-54.6933
106.2,-53.5601,-54.3399,-54.5836,-53.1169,-52.3228,-54.7495,-53.5149,-55.0741,-55.8735,-55.4785,-54.2756,-54.5689,-55.2961,-54.5612,-54.5581,-54.623,-54.5185,-54.1346,-54.8945,-53.9009,-54.1393,-55.2169,-53.9527,-54.5735,-55.2787,-54.0379,-54.9145,-54.8766,-54.7526
106.3,-53.6208,-54.3979,-54.6273,-53.1827,-52.3344,-54.8084,-53.5335,-55.1272,-55.9208,-55.53,-54.3337,-54.6285,-55.3492,-54.6219,-54.5835,-54.6832,-54.5407,-54.1462,-54.9519,-53.952,-54.1894,-55.271,-53.9857,-54.5691,-55.3011,-54.0861,-54.9641,-54.9337,-54.8114
106.4,-53.6819,-54.4559,-54.6724,-53.2489,-52.3537,-54.8667,-53.5575,-55.1799,-55.9676,-55.5809,-54.3918,-54.6876,-55.4017,-54.6819,-54.6125,-54.7427,-54.5668,-54.1634,-55.0088,-54.0044,-54.2405,-55.3246,-53.9533,-54.4703,-55.3266,-54.1356,-55.014,-54.9903,-54.8695
106.5,-53.7434,-54.5138,-54.7186,-53.3153,-52.3797,-54.9245,-53.5863,-55.2324,-56.014,-55.6313,-54.4498,-54.7462,-55.4538,-54.7414,-54.6444,-54.8017,-54.5964,-54.1855,-55.065,-54.0578,-54.2925,-55.3776,-53.932,-54.3444,-55.3547,-54.1864,-55.064,-55.0464,-54.9271
106.6,-53.8052,-54.5715,-54.7657,-53.3819,-52.4116,-54.9816,-53.6194,-55.2845,-56.0598,-55.6812,-54.5077,-54.8044,-55.5053,-54.8003,-54.679,-54.8601,-54.6289,-54.212,-55.1208,-54.112,-54.3453,-55.4301,-53.9203,-54.2401,-55.3851,-54.2382,-55.1143,-55.102,-54.9841
106.7,-53.8671,-54.6291,-54.8136,-53.4485,-52.4486,-55.0382,-53.6561,-55.3363,-56.1052,-55.7305,-54.5103,-54.862,-55.5563,-54.8586,-54.716,-54.9179,-54.6641,-54.2422,-55.1759,-54.167,-54.3987,-55.482,-53.9172,-54.1549,-55.4174,-54.2908,-55.1645,-55.157,-55.0405
