# time,sweep00,sweep01,sweep02,sweep03,sweep04,sweep05,sweep06,sweep07,sweep08,sweep09,sweep10,sweep11,sweep12,sweep13,sweep14,sweep15,sweep16,sweep17,sweep18,sweep19,sweep20,sweep21,sweep22,sweep23,sweep24,sweep25,sweep26,sweep27,sweep28
84.3,-30.4544,-30.0042,-33.0245,-33.4906,-31.3408,-31.2794,-31.5855,-33.5381,-33.4305,-34.2635,-30.4042,-32.0713,-32.529,-33.3833,-30.9307,-34.2819,-30.576,-34.1474,-30.3118,-31.937,-30.1455,-35.2551,-32.3593,-27.9104,-33.7776,-32.1562,-31.4758,-33.6954,-30.6702
84.4,-30.1605,-29.8418,-32.7396,-33.0115,-31.0087,-30.9216,-31.2481,-33.3161,-33.0487,-34.0822,-30.1063,-31.5666,-32.2182,-33.1437,-30.5941,-33.9721,-30.2973,-33.9155,-29.9198,-31.5491,-29.7155,-34.7293,-32.0849,-27.5601,-33.174,-31.8165,-31.2586,-33.4086,-30.4915
84.5,-29.9341,-29.7172,-32.4672,-32.5703,-30.6885,-30.6108,-31.0016,-33.1349,-32.7213,-33.867,-29.7847,-30.9718,-31.8049,-32.8946,-30.2135,-33.6576,-30.0273,-33.6143,-29.5893,-31.2274,-29.2461,-34.2564,-31.8654,-27.2657,-32.5785,-31.5234,-31.0753,-33.1734,-30.3741
84.6,-29.631,-29.6253,-32.2164,-32.1408,-30.3912,-30.2352,-30.7904,-32.9469,-32.3661,-33.661,-29.5013,-30.4343,-31.4089,-32.6383,-29.8027,-33.3717,-29.7092,-33.3182,-29.3017,-30.8697,-28.7975,-33.8334,-31.6116,-27.0138,-32.086,-31.1991,-30.9053,-32.85,-30.3062
84.7,-29.335,-29.5289,-31.945,-31.7912,-30.1291,-29.9133,-30.5681,-32.7126,-31.9666,-33.4059,-29.2013,-29.9792,-30.9504,-32.2864,-29.4775,-33.0557,-29.3159,-33.064,-29.0751,-30.5461,-28.3955,-33.4066,-31.4115,-26.8417,-31.6968,-30.8696,-30.6445,-32.4359,-30.2031
84.8,-29.0175,-29.3786,-31.7064,-31.4429,-29.9004,-29.6459,-30.3555,-32.3545,-31.6268,-33.1945,-28.8807,-29.5464,-30.5091,-31.8709,-29.2183,-32.638,-28.9474,-32.8258,-28.8346,-30.301,-28.0558,-33.0367,-31.2704,-26.6625,-31.2664,-30.5819,-30.3011,-31.9854,-30.1172
84.9,-28.7198,-29.1915,-31.4683,-31.0668,-29.6915,-29.4266,-30.1053,-31.983,-31.3056,-32.9803,-28.604,-29.1894,-30.0797,-31.4707,-28.9954,-32.2657,-28.6827,-32.5933,-28.5898,-30.101,-27.7751,-32.686,-31.0402,-26.5217,-30.8594,-30.3245,-29.9737,-31.5854,-29.9696
85,-28.4843,-28.9731,-31.26,-30.7243,-29.5401,-29.2314,-29.8362,-31.6196,-31.0061,-32.6986,-28.3704,-28.9179,-29.7393,-30.9953,-28.7702,-31.9051,-28.4881,-32.3923,-28.3537,-29.9557,-27.4782,-32.3237,-30.7395,-26.4017,-30.521,-30.0727,-29.6453,-31.1465,-29.8372
85.1,-28.3035,-28.7702,-31.1174,-30.4753,-29.4061,-29.0599,-29.6118,-31.2592,-30.7577,-32.464,-28.1718,-28.695,-29.4673,-30.6003,-28.5856,-31.5794,-28.3357,-32.1924,-28.147,-29.866,-27.2417,-31.9854,-30.4306,-26.3063,-30.2433,-29.8975,-29.3599,-30.8078,-29.7219
85.2,-28.1885,-28.6367,-31.0279,-30.3014,-29.3262,-28.9508,-29.4595,-30.9943,-30.5837,-32.2976,-28.0428,-28.5458,-29.2775,-30.3099,-28.4669,-31.3414,-28.243,-32.0547,-28.0118,-29.8211,-27.0851,-31.7364,-30.209,-26.2618,-30.0471,-29.784,-29.1598,-30.5615,-29.6566
85.3,-28.1257,-28.5585,-30.9816,-30.1881,-29.29,-28.8916,-29.3649,-30.8067,-30.4699,-32.187,-27.9693,-28.4554,-29.1534,-30.1033,-28.4009,-31.1747,-28.1979,-31.928,-27.9333,-29.8123,-26.9914,-31.5598,-30.0577,-26.2572,-29.9164,-29.72,-29.0277,-30.3897,-29.6315
85.4,-28.1045,-28.5245,-30.9704,-30.1238,-29.2887,-28.8724,-29.3168,-30.6814,-30.4047,-32.122,-27.9397,-28.3914,-29.0819,-29.9643,-28.3767,-31.0656,-28.1907,-31.8461,-27.8999,-29.8327,-26.9473,-31.4422,-29.963,-26.2839,-29.8385,-29.696,-28.95,-30.2779,-29.639
85.5,-28.1165,-28.5259,-30.9879,-30.099,-29.3156,-28.8852,-29.306,-30.6067,-30.3789,-32.0943,-27.9452,-28.3507,-29.0527,-29.8795,-28.3861,-31.0034,-28.2137,-31.8051,-27.9024,-29.8767,-26.9158,-31.3725,-29.9139,-26.3353,-29.8031,-29.7041,-28.916,-30.2147,-29.6726
85.6,-28.1549,-28.5555,-31.0286,-30.1062,-29.3652,-28.9237,-29.3252,-30.5729,-30.3849,-32.0971,-27.9786,-28.3469,-29.0572,-29.8386,-28.4222,-30.9793,-28.261,-31.7973,-27.9334,-29.9397,-26.9108,-31.3419,-29.9017,-26.4061,-29.802,-29.7383,-28.9168,-30.1906,-29.7274
85.7,-28.2145,-28.6078,-31.0883,-30.1392,-29.4331,-28.983,-29.3685,-30.5723,-30.4168,-32.125,-28.0342,-28.3725,-29.089,-29.833,-28.4798,-30.9862,-28.3276,-31.8167,-27.9871,-30.0182,-26.9068,-31.3431,-29.9192,-26.4922,-29.8286,-29.7935,-28.9458,-30.1983,-29.7993
85.8,-28.2911,-28.6783,-31.1634,-30.1933,-29.5157,-29.0588,-29.4314,-30.5987,-30.4698,-32.1735,-28.1077,-28.4217,-29.1427,-29.8559,-28.5546,-31.0183,-28.4097,-31.8584,-28.0591,-30.1092,-26.927,-31.3703,-29.9607,-26.5905,-29.8776,-29.8657,-28.9972,-30.2317,-29.8851
85.9,-28.3811,-28.7633,-31.2512,-30.2643,-29.6103,-29.1481,-29.51,-30.6469,-30.5397,-32.2388,-28.1954,-28.4898,-29.214,-29.9019,-28.6432,-31.071,-28.5042,-31.9184,-28.1456,-30.2104,-26.9727,-31.4187,-30.0218,-26.6984,-29.9447,-29.9517,-29.0668,-30.286,-29.9821
86,-28.4778,-28.8601,-31.3494,-30.3491,-29.7146,-29.2482,-29.6013,-30.713,-30.6236,-32.318,-28.2944,-28.573,-29.2995,-29.9666,-28.7429,-31.1404,-28.6087,-31.9934,-28.2437,-30.3199,-27.0388,-31.4844,-30.0986,-26.8139,-30.0265,-30.0488,-29.151,-30.3312,-30.0882
86.1,-28.5496,-28.9664,-31.456,-30.4452,-29.8266,-29.357,-29.7028,-30.7937,-30.7188,-32.4085,-28.4026,-28.6684,-29.3965,-30.0091,-28.8515,-31.2235,-28.7212,-32.0807,-28.3512,-30.436,-27.1015,-31.5644,-30.1883,-26.9354,-30.1202,-30.155,-29.247,-30.3794,-30.2016
86.2,-28.6357,-29.0803,-31.5694,-30.5504,-29.9451,-29.4729,-29.8128,-30.8861,-30.8231,-32.5085,-28.5182,-28.7735,-29.5028,-30.0539,-28.9674,-31.3178,-28.8402,-32.178,-28.4662,-30.5576,-27.1637,-31.6559,-30.2883,-27.0618,-30.2236,-30.2686,-29.3525,-30.4456,-30.3211
86.3,-28.7334,-29.2003,-31.6886,-30.663,-30.0686,-29.5944,-29.9294,-30.9881,-30.935,-32.6161,-28.6397,-28.8865,-29.6166,-30.0897,-29.089,-31.4213,-28.9644,-32.2836,-28.5872,-30.6837,-27.2428,-31.7569,-30.3968,-27.192,-30.3348,-30.3881,-29.4657,-30.5265,-30.4454
86.4,-28.8404,-29.3253,-31.8123,-30.7817,-30.1964,-29.7206,-30.0515,-31.0981,-31.0529,-32.73,-28.7659,-29.0059,-29.7364,-30.1327,-29.2153,-31.5322,-29.0929,-32.396,-28.7131,-30.8133,-27.3352,-31.8657,-30.5121,-27.3254,-30.4524,-30.5124,-29.585,-30.6192,-30.5738
86.5,-28.9549,-29.4543,-31.9398,-30.9052,-30.3275,-29.8505,-30.1781,-31.2144,-31.1759,-32.8492,-28.896,-29.1304,-29.8612,-30.1669,-29.3453,-31.6492,-29.2247,-32.514,-28.8428,-30.9459,-27.4383,-31.9809,-30.633,-27.4612,-30.5752,-30.6407,-29.7094,-30.7216,-30.7053
86.6,-29.0711,-29.5865,-32.0704,-31.0328,-30.4613,-29.9835,-30.3083,-31.336,-31.3029,-32.9726,-29.0292,-29.259,-29.9899,-30.2218,-29.4784,-31.7712,-29.3592,-32.6365,-28.9758,-31.0502,-27.5499,-32.1013,-30.7585,-27.599,-30.7023,-30.7722,-29.8379,-30.8319,-30.8394
86.7,-29.1577,-29.7214,-32.2035,-31.1637,-30.5974,-30.1189,-30.4413,-31.4618,-31.4332,-33.0995,-29.1648,-29.378,-30.1219,-30.2936,-29.614,-31.8973,-29.496,-32.7628,-29.1113,-31.15,-27.6683,-32.226,-30.8877,-27.7384,-30.8327,-30.8719,-29.9697,-30.9486,-30.9757
86.8,-29.2556,-29.8584,-32.3387,-31.2972,-30.7353,-30.2563,-30.5768,-31.5911,-31.5662,-33.2293,-29.3025,-29.4749,-30.2565,-30.379,-29.7517,-32.0268,-29.6345,-32.8922,-29.2488,-31.2313,-27.7922,-32.3542,-31.0199,-27.8791,-30.9659,-30.972,-30.1041,-31.0613,-31.1137
86.9,-29.3626,-29.9971,-32.4755,-31.4329,-30.8747,-30.3953,-30.7142,-31.7233,-31.7014,-33.3615,-29.4418,-29.5811,-30.3932,-30.4755,-29.8909,-32.1589,-29.7745,-33.0241,-29.348,-31.308,-27.9204,-32.4853,-31.1545,-28.0208,-31.1014,-31.0804,-30.2408,-31.1465,-31.2531
87,-29.477,-30.1372,-32.6137,-31.5703,-31.0152,-30.5356,-30.8531,-31.8578,-31.8384,-33.4956,-29.5825,-29.6948,-30.5316,-30.581,-30.0314,-32.2933,-29.9157,-33.1581,-29.456,-31.397,-28.0521,-32.6187,-31.2911,-28.1634,-31.2388,-31.1954,-30.3791,-31.2425,-31.3936
87.1,-29.5974,-30.2785,-32.7529,-31.7091,-31.1568,-30.677,-30.9933,-31.9941,-31.9769,-33.6312,-29.7242,-29.8146,-30.6714,-30.6939,-30.173,-32.4295,-30.0578,-33.2937,-29.5713,-31.4961,-28.1866,-32.754,-31.4293,-28.3067,-31.3776,-31.316,-30.5189,-31.3474,-31.535
87.2,-29.7226,-30.4206,-32.8931,-31.8491,-31.299,-30.8192,-31.1346,-32.132,-32.1165,-33.7681,-29.8667,-29.9392,-30.8124,-30.8128,-30.3154,-32.5672,-30.2007,-33.4307,-29.6923,-31.6033,-28.3234,-32.8908,-31.5689,-28.4506,-31.5176,-31.441,-30.6599,-31.4596,-31.6772
87.3,-29.8517,-30.5635,-33.0339,-31.9901,-31.4419,-30.9398,-31.2766,-32.2712,-32.2571,-33.9061,-30.01,-30.0679,-30.9542,-30.9366,-30.4586,-32.706,-30.3442,-33.5688,-29.818,-31.7173,-28.462,-33.0289,-31.7094,-28.5949,-31.6587,-31.5696,-30.8017,-31.5592,-31.8199
87.4,-29.9841,-30.707,-33.1753,-32.1317,-31.5853,-31.0448,-31.4193,-32.4113,-32.3984,-34.0448,-30.1538,-30.1998,-31.0968,-31.0643,-30.6023,-32.8458,-30.4882,-33.7078,-29.9476,-31.8369,-28.6021,-33.168,-31.8509,-28.7397,-31.8004,-31.7012,-30.9443,-31.642,-31.9631
87.5,-30.1189,-30.8509,-33.3171,-32.274,-31.729,-31.1571,-31.5625,-32.5522,-32.5403,-34.1371,-30.2981,-30.3343,-31.24,-31.1953,-30.7464,-32.9864,-30.6326,-33.8474,-30.0802,-31.9609,-28.7434,-33.3079,-31.993,-28.8847,-31.9429,-31.8352,-31.0876,-31.7358,-32.1066
87.6,-30.2559,-30.9952,-33.4592,-32.4167,-31.873,-31.2754,-31.7061,-32.6938,-32.6827,-34.2376,-30.4427,-30.471,-31.3836,-31.3288,-30.8909,-33.1276,-30.7773,-33.9876,-30.2153,-32.0886,-28.8856,-33.4485,-32.1356,-29.03,-32.0858,-31.9712,-31.2312,-31.8387,-32.2504
87.7,-30.3946,-31.1398,-33.6016,-32.5597,-32.0173,-31.3985,-31.8501,-32.8358,-32.8254,-34.345,-30.5876,-30.6093,-31.5276,-31.4646,-31.0356,-33.2692,-30.8958,-34.1282,-30.3525,-32.2193,-29.0286,-33.5895,-32.2787,-29.1755,-32.229,-32.1088,-31.3753,-31.949,-32.3581
87.8,-30.5346,-31.2846,-33.7441,-32.7031,-32.1617,-31.5256,-31.9943,-32.9783,-32.9684,-34.4581,-30.7328,-30.7491,-31.6719,-31.6021,-31.1805,-33.4112,-31.0033,-34.2692,-30.4913,-32.3525,-29.1723,-33.7309,-32.4221,-29.3212,-32.3726,-32.2477,-31.5196,-32.0654,-32.464
87.9,-30.6757,-31.4296,-33.8867,-32.8466,-32.3062,-31.656,-32.1386,-33.121,-33.1116,-34.576,-30.8781,-30.8678,-31.8163,-31.7409,-31.3256,-33.5535,-31.1177,-34.4103,-30.6315,-32.4876,-29.2839,-33.8726,-32.5657,-29.467,-32.5164,-32.3876,-31.6642,-32.1868,-32.5766
88,-30.8178,-31.5747,-34.0293,-32.9902,-32.4508,-31.789,-32.2831,-33.2639,-33.255,-34.6977,-31.0235,-30.9712,-31.961,-31.881,-31.4708,-33.6959,-31.2377,-34.5516,-30.7727,-32.6245,-29.3947,-34.0145,-32.7094,-29.6129,-32.6603,-32.5284,-31.8089,-32.3123,-32.6946
88.1,-30.9605,-31.7199,-34.172,-33.134,-32.5954,-31.9242,-32.4276,-33.407,-33.3984,-34.8226,-31.1509,-31.0823,-32.1057,-32.0219,-31.6161,-33.8385,-31.3623,-34.693,-30.9147,-32.7626,-29.5121,-34.1566,-32.8533,-29.7589,-32.8044,-32.6698,-31.9537,-32.4411,-32.8172
88.2,-31.1038,-31.8651,-34.3146,-33.2777,-32.74,-32.0611,-32.5722,-33.5502,-33.5418,-34.9502,-31.2569,-31.1996,-32.2505,-32.1636,-31.7614,-33.9811,-31.4905,-34.8344,-31.0575,-32.9018,-29.635,-34.2987,-32.9973,-29.905,-32.9484,-32.8117,-32.0986,-32.5727,-32.9434
88.3,-31.2476,-32.0103,-34.4572,-33.4215,-32.8846,-32.1994,-32.7168,-33.6934,-33.6609,-35.0799,-31.3699,-31.3219,-32.3953,-32.3058,-31.9068,-34.1238,-31.6219,-34.9758,-31.2008,-33.0418,-29.7622,-34.4408,-33.1413,-30.0511,-33.0926,-32.9541,-32.2435,-32.7064,-33.0727
88.4,-31.3917,-32.1555,-34.5996,-33.5652,-33.0291,-32.3389,-32.8614,-33.8365,-33.7619,-35.2115,-31.4888,-31.4484,-32.5401,-32.4485,-32.0521,-34.2664,-31.7557,-35.1172,-31.3446,-33.1825,-29.8798,-34.5829,-33.2853,-30.1972,-33.2366,-33.0968,-32.3885,-32.842,-33.2045
88.5,-31.5361,-32.3007,-34.742,-33.7089,-33.1279,-32.4793,-33.0059,-33.9797,-33.8698,-35.3444,-31.6124,-31.5782,-32.6849,-32.5916,-32.1974,-34.409,-31.8915,-35.2584,-31.4887,-33.3238,-29.975,-34.725,-33.4292,-30.3434,-33.352,-33.2396,-32.4887,-32.9791,-33.3383
88.6,-31.6807,-32.4459,-34.8842,-33.8525,-33.2344,-32.6205,-33.1503,-34.1228,-33.9836,-35.4786,-31.7398,-31.7109,-32.8296,-32.7349,-32.3426,-34.5515,-32.029,-35.3995,-31.6237,-33.4655,-30.0796,-34.8669,-33.5731,-30.4896,-33.4548,-33.3827,-32.5966,-33.1174,-33.4738
88.7,-31.8254,-32.5909,-35.0262,-33.996,-33.3471,-32.7622,-33.2947,-34.2658,-34.1021,-35.6137,-31.8703,-31.8457,-32.9743,-32.8784,-32.4878,-34.6938,-32.1678,-35.5405,-31.7264,-33.6074,-30.1919,-35.0088,-33.7169,-30.6358,-33.5644,-33.5258,-32.7107,-33.2566,-33.6106
88.8,-31.9703,-32.7359,-35.1681,-34.1393,-33.465,-32.9044,-33.4389,-34.3935,-34.2246,-35.7495,-32.0035,-31.9824,-33.1189,-33.022,-32.6328,-34.8361,-32.3077,-35.6813,-31.8366,-33.7496,-30.3104,-35.1505,-33.8606,-30.782,-33.6796,-33.669,-32.8301,-33.3966,-33.7485
88.9,-32.1104,-32.8808,-35.3098,-34.2825,-33.5873,-33.0469,-33.5831,-34.4911,-34.3504,-35.8859,-32.1387,-32.1205,-33.2633,-33.1657,-32.7778,-34.9782,-32.4121,-35.822,-31.9529,-33.892,-30.4339,-35.292,-34.0041,-30.9281,-33.7995,-33.8122,-32.9536,-33.5372,-33.8872
89,-32.2119,-33.0256,-35.4512,-34.4256,-33.713,-33.1897,-33.7271,-34.596,-34.4788,-36.0228,-32.2756,-32.2599,-33.4077,-33.3094,-32.9227,-35.1201,-32.5152,-35.9624,-32.0743,-34.0344,-30.5616,-35.4334,-34.1476,-31.0742,-33.9233,-33.9553,-33.0807,-33.6539,-34.0267
89.1,-32.3209,-33.1703,-35.5925,-34.5685,-33.8416,-33.3326,-33.8709,-34.7068,-34.6095,-36.16,-32.4139,-32.4002,-33.5231,-33.4532,-33.0675,-35.2619,-32.6255,-36.1026,-32.1998,-34.1769,-30.6926,-35.5746,-34.2908,-31.2203,-34.0501,-34.0984,-33.2106,-33.7479,-34.1666
89.2,-32.4362,-33.3148,-35.7335,-34.7112,-33.9726,-33.4757,-34.0146,-34.8227,-34.7419,-36.2973,-32.5533,-32.5413,-33.6258,-33.5969,-33.2122,-35.4034,-32.7416,-36.2426,-32.3286,-34.3193,-30.8263,-35.7156,-34.4339,-31.3234,-34.1796,-34.2415,-33.3429,-33.8084,-34.307
89.3,-32.52,-33.4592,-35.8637,-34.8537,-34.1056,-33.6189,-34.1582,-34.9426,-34.8758,-36.4349,-32.6936,-32.683,-33.7352,-33.7405,-33.3567,-35.5447,-32.8625,-36.3823,-32.4602,-34.4618,-30.9622,-35.8563,-34.5291,-31.434,-34.3112,-34.3844,-33.4771,-33.8827,-34.4477
89.4,-32.606,-33.6034,-35.9454,-34.9961,-34.2401,-33.7621,-34.3015,-35.066,-35.0109,-36.5725,-32.8346,-32.8251,-33.8502,-33.8841,-33.501,-35.6858,-32.9875,-36.5218,-32.5941,-34.6041,-31.0999,-35.9968,-34.6319,-31.5508,-34.4445,-34.4975,-33.6128,-33.9685,-34.5886
89.5,-32.7021,-33.7475,-35.997,-35.1382,-34.3759,-33.9052,-34.4447,-35.1922,-35.1469,-36.7101,-32.9762,-32.9676,-33.9698,-34.0275,-33.6453,-35.8267,-33.1156,-36.661,-32.7298,-34.7463,-31.2391,-36.1371,-34.7411,-31.6727,-34.5793,-34.5972,-33.7498,-34.0637,-34.7296
89.6,-32.8065,-33.8915,-36.0625,-35.28,-34.5127,-34.0483,-34.5877,-35.3207,-35.2836,-36.8477,-33.1182,-33.1104,-34.0933,-34.1708,-33.7893,-35.9673,-33.2464,-36.8,-32.867,-34.8885,-31.3794,-36.2771,-34.8555,-31.7987,-34.7152,-34.7038,-33.8878,-34.1667,-34.8707
89.7,-32.9177,-34.0352,-36.1395,-35.4217,-34.6503,-34.1914,-34.7305,-35.4511,-35.421,-36.9851,-33.2605,-33.2534,-34.2199,-34.314,-33.9332,-36.1077,-33.3794,-36.9386,-33.0053,-35.0304,-31.5207,-36.4169,-34.9742,-31.9281,-34.852,-34.8161,-34.0266,-34.2762,-35.0118
89.8,-33.0345,-34.1788,-36.2262,-35.5631,-34.7886,-34.3343,-34.8731,-35.583,-35.5588,-37.1225,-33.4031,-33.3966,-34.3491,-34.457,-34.0769,-36.2479,-33.5142,-37.077,-33.1447,-35.1722,-31.6627,-36.5564,-35.0965,-32.0603,-34.9895,-34.933,-34.1661,-34.3911,-35.1529
89.9,-33.1559,-34.3222,-36.3211,-35.7043,-34.917,-34.4771,-35.0154,-35.7162,-35.697,-37.2597,-33.5458,-33.5398,-34.4804,-34.5999,-34.2204,-36.3877,-33.6504,-37.2151,-33.2848,-35.3139,-31.8053,-36.6956,-35.2218,-32.1947,-35.1276,-35.0539,-34.306,-34.5105,-35.294
90,-33.2811,-34.4654,-36.4227,-35.8453,-35.0095,-34.6198,-35.1576,-35.8504,-35.8353,-37.3967,-33.6887,-33.683,-34.6134,-34.7425,-34.3638,-36.5273,-33.7878,-37.3528,-33.4255,-35.4553,-31.9484,-36.8345,-35.3496,-32.3309,-35.2661,-35.178,-34.4463,-34.6335,-35.4349
90.1,-33.4094,-34.6084,-36.53,-35.9859,-35.1098,-34.752,-35.2995,-35.9854,-35.9738,-37.5334,-33.8316,-33.8263,-34.7479,-34.885,-34.5069,-36.6666,-33.9262,-37.4903,-33.5667,-35.5965,-32.0919,-36.9731,-35.4793,-32.4686,-35.4049,-35.3047,-34.5869,-34.7393,-35.5757
90.2,-33.5403,-34.7512,-36.6421,-36.1263,-35.2166,-34.8478,-35.4411,-36.121,-36.1124,-37.67,-33.9745,-33.9695,-34.8835,-35.0273,-34.6499,-36.8056,-34.0652,-37.6274,-33.7083,-35.7375,-32.2356,-37.1115,-35.6107,-32.6075,-35.5439,-35.4336,-34.7277,-34.823,-35.7164
90.3,-33.6732,-34.8937,-36.7581,-36.2665,-35.3288,-34.951,-35.5826,-36.2571,-36.2511,-37.8063,-34.1023,-34.1126,-35.02,-35.1693,-34.7926,-36.9443,-34.2049,-37.7642,-33.8501,-35.8783,-32.3796,-37.2495,-35.7434,-32.7474,-35.6831,-35.5643,-34.8686,-34.9161,-35.8569
90.4,-33.8079,-35.0361,-36.8773,-36.4063,-35.4455,-35.0255,-35.7237,-36.3936,-36.3896,-37.9423,-34.2005,-34.2556,-35.1572,-35.3112,-34.9351,-37.0827,-34.345,-37.9007,-33.9921,-36.0188,-32.5237,-37.3872,-35.8772,-32.888,-35.8224,-35.6965,-35.0095,-35.017,-35.9972
90.5,-33.9439,-35.1782,-36.9993,-36.5459,-35.5659,-35.0971,-35.8647,-36.5303,-36.5281,-38.078,-34.3059,-34.3985,-35.2949,-35.4528,-35.0774,-37.2208,-34.4854,-38.0368,-34.1342,-36.1591,-32.6679,-37.5246,-36.0118,-33.0293,-35.9617,-35.8298,-35.1505,-35.1243,-36.1373
90.6,-34.0811,-35.3201,-37.0915,-36.6852,-35.6895,-35.1799,-36.0053,-36.6671,-36.6665,-38.2134,-34.4173,-34.5413,-35.4331,-35.5941,-35.2194,-37.3586,-34.6261,-38.1726,-34.2764,-36.2991,-32.8121,-37.6617,-36.1471,-33.171,-36.1009,-35.9641,-35.2914,-35.237,-36.2664
90.7,-34.2191,-35.4618,-37.1709,-36.8242,-35.8155,-35.272,-36.1457,-36.8041,-36.8048,-38.3485,-34.5338,-34.6839,-35.5716,-35.7353,-35.3613,-37.4961,-34.7669,-38.308,-34.4186,-36.4388,-32.9564,-37.7984,-36.283,-33.3131,-36.2401,-36.0991,-35.4322,-35.3542,-36.3573
90.8,-34.3579,-35.6032,-37.2591,-36.9629,-35.9437,-35.3718,-36.2858,-36.9411,-36.9428,-38.4833,-34.6544,-34.8264,-35.7103,-35.8761,-35.5028,-37.6332,-34.9079,-38.4431,-34.5608,-36.5783,-33.1007,-37.918,-36.4192,-33.4555,-36.3791,-36.2347,-35.5729,-35.475,-36.405
90.9,-34.4972,-35.7443,-37.3545,-37.1013,-36.0736,-35.4782,-36.4257,-37.078,-37.0807,-38.6177,-34.7784,-34.9686,-35.8492,-36.0168,-35.6442,-37.77,-35.0488,-38.5778,-34.7029,-36.7175,-33.2449,-38.0037,-36.5557,-33.598,-36.518,-36.3708,-35.7135,-35.5989,-36.467
91,-34.6369,-35.8852,-37.4561,-37.2394,-36.2049,-35.5899,-36.5652,-37.2149,-37.2183,-38.7518,-34.9052,-35.1107,-35.9881,-36.1571,-35.7853,-37.9065,-35.1898,-38.7121,-34.845,-36.8564,-33.389,-38.0967,-36.6924,-33.7407,-36.6567,-36.5071,-35.854,-35.7254,-36.5408
91.1,-34.777,-36.0258,-37.5629,-37.3771,-36.3373,-35.706,-36.7045,-37.3516,-37.3557,-38.8856,-35.0343,-35.2526,-36.127,-36.2972,-35.9261,-38.0426,-35.3307,-38.8461,-34.9869,-36.995,-33.533,-38.1735,-36.8292,-33.8835,-36.7952,-36.6437,-35.9942,-35.8539,-36.6246
91.2,-34.9172,-36.1254,-37.6739,-37.5146,-36.4706,-35.8259,-36.8435,-37.4882,-37.4928,-39.019,-35.1654,-35.3942,-36.2659,-36.437,-36.0666,-38.1784,-35.4715,-38.9797,-35.1286,-37.1333,-33.677,-38.2279,-36.966,-34.0263,-36.9335,-36.7805,-36.1343,-35.9841,-36.7168
91.3,-35.0576,-36.2218,-37.7886,-37.6517,-36.6046,-35.9488,-36.9821,-37.6246,-37.6077,-39.152,-35.2979,-35.5356,-36.4047,-36.5765,-36.2069,-38.3138,-35.6122,-39.1129,-35.2702,-37.2713,-33.8208,-38.2942,-37.1028,-34.169,-37.0716,-36.9173,-36.2741,-36.1157,-36.816
91.4,-35.1981,-36.3248,-37.9062,-37.7884,-36.7392,-36.0743,-37.1205,-37.7607,-37.6952,-39.2846,-35.4318,-35.6768,-36.4974,-36.7157,-36.3469,-38.4489,-35.7528,-39.2119,-35.4116,-37.4089,-33.922,-38.3705,-37.2395,-34.3117,-37.2094,-37.054,-36.4137,-36.2484,-36.921
91.5,-35.3386,-36.4332,-38.0264,-37.9249,-36.8741,-36.2019,-37.2585,-37.8967,-37.7899,-39.4169,-35.5666,-35.8178,-36.5925,-36.8384,-36.4866,-38.5836,-35.8932,-39.2945,-35.5529,-37.5463,-34.0257,-38.4553,-37.3761,-34.4544,-37.347,-37.1908,-36.5531,-36.3819,-37.0309
91.6,-35.4791,-36.5463,-38.1485,-38.061,-37.0094,-36.3312,-37.3962,-38.0323,-37.8907,-39.5488,-35.7022,-35.9585,-36.6942,-36.9283,-36.6261,-38.7179,-36.0334,-39.3841,-35.6939,-37.6833,-34.1359,-38.5472,-37.5126,-34.5969,-37.4843,-37.3274,-36.6922,-36.5162,-37.1449
91.7,-35.6195,-36.6632,-38.2724,-38.1967,-37.1449,-36.4618,-37.5336,-38.1677,-37.9964,-39.6802,-35.8385,-36.0989,-36.8014,-37.0254,-36.7652,-38.8519,-36.1734,-39.4796,-35.8347,-37.7926,-34.2514,-38.6451,-37.6489,-34.7393,-37.6212,-37.464,-36.831,-36.6511,-37.2623
91.8,-35.7598,-36.7833,-38.3977,-38.3321,-37.2805,-36.5936,-37.6707,-38.3028,-38.1064,-39.8113,-35.9752,-36.2391,-36.9132,-37.1286,-36.904,-38.9855,-36.3132,-39.58,-35.9753,-37.8804,-34.3713,-38.7422,-37.785,-34.8815,-37.7579,-37.6003,-36.9696,-36.7863,-37.3607
91.9,-35.9,-36.906,-38.524,-38.4671,-37.4161,-36.7263,-37.8074,-38.4376,-38.22,-39.942,-36.1123,-36.379,-37.0288,-37.2369,-37.0426,-39.1187,-36.4527,-39.6846,-36.1156,-37.9753,-34.4949,-38.7575,-37.9208,-35.0236,-37.8943,-37.7364,-37.1078,-36.9218,-37.4346
92,-36.0401,-37.0309,-38.6513,-38.6018,-37.5517,-36.8597,-37.9438,-38.5721,-38.3365,-40.0723,-36.2497,-36.5186,-37.1477,-37.3494,-37.1808,-39.2515,-36.592,-39.7926,-36.2557,-38.076,-34.6214,-38.7749,-38.0134,-35.1655,-38.0303,-37.8724,-37.2458,-37.0575,-37.5179
92.1,-36.1799,-37.1575,-38.7793,-38.7361,-37.6873,-36.9936,-38.0798,-38.7063,-38.4554,-40.2021,-36.3872,-36.658,-37.2692,-37.4654,-37.3187,-39.3839,-36.731,-39.9036,-36.3955,-38.1817,-34.7504,-38.8093,-38.1022,-35.3072,-38.166,-38.008,-37.3835,-37.1934,-37.6092
